header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_17520000000_0.126350/simulator_err.txt
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.allocate_fire_0,5470083
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.allocate_fire_1,4720265
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.allocate_num,10063313
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.allocate_valid_0,5526784
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.allocate_valid_1,4765403
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_dispatch_bypass_0,555199
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_dispatch_bypass_1,2253594
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_fire_0,5222815
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_fire_1,3270328
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_oldest,1644305
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_oldest_override_select_0,1644305
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_oldest_override_select_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_select_0,3117548
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_select_1,1064692
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_valid_0,5222815
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.deq_valid_1,3270328
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.fast_blocked_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.fast_blocked_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.full,471006
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_0,760
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_1,1540
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_2,3184
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_3,6049
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_4,12733
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_5,26163
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_6,48155
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_7,77113
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_8,100797
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_9,134325
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_10,169031
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_11,200422
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_12,288651
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_13,382982
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_14,996019
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_15,1968251
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_16,1338141
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_17,1253597
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_18,769525
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_19,285461
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_20,176095
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_21,116965
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_22,68220
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_23,35698
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_24,16022
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_25,7462
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_26,3970
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_27,2329
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_28,1530
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_29,954
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_30,540
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_31,460
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_0_1,38661885
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_1_2,6945708
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_overflow,1547434
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_sampled,45607593
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_sum,8493142
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.issue_num_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_0_0,595
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_0_1,997
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_1_0,1340
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_1_1,1556
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_2_0,2776
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_2_1,2747
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_3_0,5392
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_3_1,4636
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_4_0,10724
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_4_1,7899
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_5_0,20847
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_5_1,15028
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_6_0,37776
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_6_1,22595
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_7_0,59417
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_7_1,31141
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_8_0,77265
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_8_1,46906
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_9_0,85088
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_9_1,57591
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_10_0,103744
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_10_1,66777
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_11_0,110258
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_11_1,91127
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_12_0,112254
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_12_1,116110
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_13_0,89327
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_13_1,233230
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_14_0,272029
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_14_1,322929
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_15_0,337127
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_15_1,353891
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_16_0,884276
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_16_1,370793
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_17_0,850097
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_17_1,220956
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_18_0,430463
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_18_1,251036
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_19_0,171298
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_19_1,81412
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_20_0,128891
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_20_1,50483
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_21_0,95366
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_21_1,32126
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_22_0,56509
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_22_1,20134
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_23_0,29904
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_23_1,14631
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_24_0,13196
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_24_1,9679
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_25_0,5778
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_25_1,5706
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_26_0,2808
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_26_1,5022
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_27_0,1610
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_27_1,4080
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_28_0,788
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_28_1,2765
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_29_0,539
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_29_1,2126
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_30_0,307
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_30_1,1101
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_31_0,294
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.num_wakeup_31_1,845
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.oldestSelection.oldest_override_0,1644305
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.oldestSelection.oldest_override_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.oldestSelection.oldest_same_as_selected_0,70803
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.oldestSelection.oldest_same_as_selected_1,1621613
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.redirect_num,353172
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_0,762
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_1,1546
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_2,3200
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_3,6069
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_4,12816
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_5,26320
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_6,48633
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_7,78179
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_8,101987
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_9,136189
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_10,171351
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_11,203266
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_12,293800
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_13,386900
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_14,1007310
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_15,1994988
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_16,1362502
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_17,1284430
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_18,786471
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_19,293444
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_20,179132
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_21,117917
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_22,68827
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_23,35926
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_24,16086
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_25,7479
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_26,3980
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_27,2335
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_28,1532
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_29,956
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_30,542
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.select_31,463
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_0_0,574442
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_0_1,66834
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_1_0,250676
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_1_1,30148
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_2_0,810601
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_2_1,392515
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_3_0,1534766
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_3_1,382396
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_4_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_5_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_6_0,724753
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_6_1,49604
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_7_0,293456
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.source_bypass_7_1,15719
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.srcState_ready_0,51377344
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.srcState_ready_1,61084441
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.blocked_entries,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_0_1,40845741
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_1_2,3697160
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_2_3,873192
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_3_4,87163
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_4_5,61481
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_5_6,32495
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_6_7,6447
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_7_8,2528
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_8_9,1360
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_9_10,25
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_10_11,1
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_11_12,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_12_13,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_13_14,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_14_15,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_15_16,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_16_17,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_17_18,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_18_19,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_19_20,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_20_21,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_21_22,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_22_23,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_23_24,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_24_25,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_25_26,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_26_27,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_27_28,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_28_29,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_29_30,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_30_31,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_31_32,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_overflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_sampled,45607593
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_sum,6180925
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.can_issue_entries_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_0_0,467672
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_0_1,52876
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_1_0,188567
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_1_1,26711
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_2_0,746837
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_2_1,155900
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_3_0,80585
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_3_1,80341
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_4_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_5_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_6_0,234112
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_6_1,554483
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_7_0,115110
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_7_1,204201
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_8_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_8_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_9_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_9_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_10_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_10_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_11_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_11_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_12_0,2705
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_12_1,11706
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_13_0,12613
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_13_1,70730
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_14_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_14_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_15_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs.aluRS_1.statusArray.critical_wakeup_15_1,0
